epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.077,3.30802,0.05102,0.34694,3.27663,0.000102204,0.000102204,0.000102204
2,9.35378,3.06922,0.15306,0.4898,2.98468,0.000204493,0.000204493,0.000204493
3,13.3927,2.77982,0.26531,0.60204,2.58555,0.000304716,0.000304716,0.000304716
4,17.6017,2.48063,0.36735,0.71429,2.46513,0.000303704,0.000303704,0.000303704
5,21.7998,2.16065,0.40816,0.7551,2.16917,0.000300605,0.000300605,0.000300605
6,26.0073,1.92757,0.44898,0.78571,1.82755,0.000297507,0.000297507,0.000297507
7,30.1535,1.67246,0.5102,0.85714,1.56171,0.000294408,0.000294408,0.000294408
8,34.2788,1.43978,0.57143,0.88776,1.24625,0.000291309,0.000291309,0.000291309
9,38.3836,1.26026,0.60204,0.90816,1.38811,0.00028821,0.00028821,0.00028821
10,42.4514,1.15218,0.59184,0.89796,1.24898,0.000285112,0.000285112,0.000285112
11,46.4681,0.98242,0.63265,0.93878,0.97948,0.000282013,0.000282013,0.000282013
12,50.5352,0.89812,0.65306,0.93878,0.8957,0.000278914,0.000278914,0.000278914
13,54.6157,0.77853,0.67347,0.94898,1.11103,0.000275816,0.000275816,0.000275816
14,58.69,0.75895,0.70408,0.94898,1.43319,0.000272717,0.000272717,0.000272717
15,62.7716,0.61039,0.76531,0.95918,0.70866,0.000269618,0.000269618,0.000269618
16,66.8368,0.57723,0.72449,0.94898,0.79046,0.00026652,0.00026652,0.00026652
17,70.8858,0.55478,0.69388,0.93878,0.95931,0.000263421,0.000263421,0.000263421
18,74.9451,0.44768,0.76531,0.96939,0.69013,0.000260322,0.000260322,0.000260322
19,79.0854,0.41813,0.7551,0.92857,0.93085,0.000257223,0.000257223,0.000257223
20,83.1964,0.4015,0.7449,0.92857,0.64898,0.000254125,0.000254125,0.000254125
21,87.3019,0.34896,0.80612,0.96939,0.71737,0.000251026,0.000251026,0.000251026
22,91.4535,0.35074,0.77551,0.96939,0.70776,0.000247927,0.000247927,0.000247927
23,95.5487,0.31309,0.76531,0.96939,0.68302,0.000244829,0.000244829,0.000244829
24,99.6913,0.33862,0.79592,0.95918,0.6485,0.00024173,0.00024173,0.00024173
25,103.806,0.32986,0.73469,0.96939,0.60731,0.000238631,0.000238631,0.000238631
26,107.918,0.25687,0.78571,0.95918,0.97786,0.000235533,0.000235533,0.000235533
27,112.036,0.22333,0.77551,0.95918,1.22959,0.000232434,0.000232434,0.000232434
28,116.173,0.26531,0.78571,0.93878,0.60838,0.000229335,0.000229335,0.000229335
29,120.371,0.25849,0.78571,0.93878,0.71553,0.000226236,0.000226236,0.000226236
30,124.536,0.24212,0.79592,0.96939,0.52962,0.000223138,0.000223138,0.000223138
31,128.77,0.25269,0.80612,0.96939,0.83958,0.000220039,0.000220039,0.000220039
32,132.938,0.19778,0.80612,0.96939,0.64819,0.00021694,0.00021694,0.00021694
33,137.125,0.2255,0.76531,0.96939,0.89131,0.000213842,0.000213842,0.000213842
34,141.255,0.21172,0.78571,0.97959,0.70369,0.000210743,0.000210743,0.000210743
35,145.368,0.1734,0.79592,0.96939,0.58732,0.000207644,0.000207644,0.000207644
36,149.554,0.19036,0.78571,0.96939,0.59926,0.000204545,0.000204545,0.000204545
37,153.755,0.20258,0.79592,0.96939,0.60907,0.000201447,0.000201447,0.000201447
38,157.96,0.23132,0.80612,0.97959,0.5532,0.000198348,0.000198348,0.000198348
39,162.155,0.15407,0.79592,0.97959,0.57049,0.000195249,0.000195249,0.000195249
40,166.358,0.18151,0.78571,0.97959,0.65109,0.000192151,0.000192151,0.000192151
41,170.524,0.1584,0.77551,0.97959,1.04727,0.000189052,0.000189052,0.000189052
42,174.735,0.15418,0.78571,0.97959,0.55929,0.000185953,0.000185953,0.000185953
43,178.981,0.13476,0.78571,0.97959,0.54587,0.000182855,0.000182855,0.000182855
44,183.126,0.1354,0.78571,0.97959,1.91609,0.000179756,0.000179756,0.000179756
45,187.23,0.15268,0.76531,0.96939,1.12188,0.000176657,0.000176657,0.000176657
46,191.369,0.16827,0.82653,0.96939,0.55498,0.000173559,0.000173559,0.000173559
47,195.435,0.15642,0.82653,0.95918,0.56293,0.00017046,0.00017046,0.00017046
48,199.51,0.12012,0.79592,0.96939,0.50518,0.000167361,0.000167361,0.000167361
49,203.604,0.12271,0.80612,0.96939,0.52571,0.000164262,0.000164262,0.000164262
50,207.712,0.14841,0.81633,0.97959,0.53076,0.000161164,0.000161164,0.000161164
51,211.775,0.13051,0.81633,0.97959,0.70902,0.000158065,0.000158065,0.000158065
52,215.883,0.15421,0.84694,0.97959,0.63973,0.000154966,0.000154966,0.000154966
53,220.035,0.10491,0.87755,0.96939,0.55449,0.000151868,0.000151868,0.000151868
54,224.123,0.11083,0.82653,0.96939,0.50645,0.000148769,0.000148769,0.000148769
55,228.185,0.10407,0.83673,0.96939,0.51184,0.00014567,0.00014567,0.00014567
56,232.308,0.09278,0.81633,0.97959,0.49283,0.000142572,0.000142572,0.000142572
57,236.409,0.10327,0.85714,0.96939,0.46686,0.000139473,0.000139473,0.000139473
58,240.53,0.11169,0.83673,0.97959,1.28875,0.000136374,0.000136374,0.000136374
59,244.67,0.07667,0.87755,0.97959,0.56036,0.000133275,0.000133275,0.000133275
60,248.82,0.11097,0.87755,0.97959,0.53292,0.000130177,0.000130177,0.000130177
61,252.952,0.11004,0.85714,0.97959,0.45073,0.000127078,0.000127078,0.000127078
62,257.132,0.12585,0.84694,0.97959,0.72709,0.000123979,0.000123979,0.000123979
63,261.273,0.10866,0.84694,0.97959,0.4518,0.000120881,0.000120881,0.000120881
64,265.393,0.10059,0.84694,0.97959,0.4751,0.000117782,0.000117782,0.000117782
65,269.561,0.10049,0.83673,0.96939,0.47288,0.000114683,0.000114683,0.000114683
66,273.728,0.13733,0.80612,0.97959,0.73304,0.000111585,0.000111585,0.000111585
67,277.907,0.12661,0.80612,0.97959,0.92094,0.000108486,0.000108486,0.000108486
68,282.165,0.09071,0.82653,0.97959,0.46443,0.000105387,0.000105387,0.000105387
69,286.381,0.10249,0.84694,0.97959,0.44575,0.000102288,0.000102288,0.000102288
70,290.592,0.06479,0.84694,0.97959,1.38396,9.91897e-05,9.91897e-05,9.91897e-05
71,294.723,0.10497,0.84694,0.96939,0.55466,9.6091e-05,9.6091e-05,9.6091e-05
72,298.903,0.06961,0.80612,0.96939,0.51479,9.29923e-05,9.29923e-05,9.29923e-05
73,303.093,0.11674,0.83673,0.97959,0.48295,8.98936e-05,8.98936e-05,8.98936e-05
74,307.267,0.06326,0.82653,0.97959,0.68004,8.67949e-05,8.67949e-05,8.67949e-05
