epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
59,17233.6,0.10696,0.95023,0.9819,0.25387,0.000236745,0.000236745,0.000236745
60,17279.4,0.11709,0.9457,0.98643,0.24438,0.00023124,0.00023124,0.00023124
61,17325.3,0.08537,0.9457,0.9819,0.28497,0.000225736,0.000225736,0.000225736
62,17371.1,0.06123,0.93213,0.9819,0.27175,0.000220232,0.000220232,0.000220232
63,17417,0.07907,0.93213,0.9819,0.27771,0.000214727,0.000214727,0.000214727
64,17462.8,0.07697,0.93665,0.9819,0.25117,0.000209223,0.000209223,0.000209223
65,17508.5,0.07817,0.9276,0.9819,0.25769,0.000203718,0.000203718,0.000203718
66,17554.3,0.08217,0.93665,0.9819,0.24697,0.000198214,0.000198214,0.000198214
67,17599.9,0.06518,0.93213,0.9819,0.30336,0.00019271,0.00019271,0.00019271
68,17645.6,0.06584,0.94118,0.98643,0.26829,0.000187205,0.000187205,0.000187205
69,17691.4,0.06288,0.94118,0.98643,0.22295,0.000181701,0.000181701,0.000181701
70,17737.1,0.05817,0.94118,0.99095,0.24481,0.000176196,0.000176196,0.000176196
71,17782.8,0.06282,0.93665,0.98643,0.2523,0.000170692,0.000170692,0.000170692
72,17828.7,0.05752,0.93665,0.99095,0.24514,0.000165188,0.000165188,0.000165188
73,17874.5,0.05666,0.95023,0.99095,0.20687,0.000159683,0.000159683,0.000159683
74,17920.2,0.05967,0.95475,0.9819,0.20472,0.000154179,0.000154179,0.000154179
75,17966,0.06055,0.94118,0.98643,0.24755,0.000148674,0.000148674,0.000148674
76,18011.8,0.05092,0.95023,0.9819,0.23497,0.00014317,0.00014317,0.00014317
77,18057.7,0.06209,0.9457,0.9819,0.20987,0.000137666,0.000137666,0.000137666
78,18103.6,0.06345,0.9457,0.98643,0.20345,0.000132161,0.000132161,0.000132161
79,18149.4,0.07463,0.9457,0.99095,0.19741,0.000126657,0.000126657,0.000126657
80,18196.6,0.06567,0.9457,0.9819,0.22599,0.000121152,0.000121152,0.000121152
81,18243.6,0.05179,0.93665,0.98643,0.23267,0.000115648,0.000115648,0.000115648
82,18290.6,0.04924,0.94118,0.98643,0.23686,0.000110144,0.000110144,0.000110144
83,18337.8,0.05201,0.9457,0.9819,0.22781,0.000104639,0.000104639,0.000104639
84,18384.8,0.0516,0.95475,0.99095,0.22815,9.91348e-05,9.91348e-05,9.91348e-05
85,18431.8,0.05337,0.95023,0.9819,0.2333,9.36304e-05,9.36304e-05,9.36304e-05
86,18478.8,0.06402,0.95023,0.9819,0.22014,8.8126e-05,8.8126e-05,8.8126e-05
87,18525.9,0.03814,0.9457,0.9819,0.2063,8.26216e-05,8.26216e-05,8.26216e-05
88,18572.7,0.05967,0.95475,0.98643,0.20192,7.71172e-05,7.71172e-05,7.71172e-05
89,18619.7,0.04148,0.95023,0.9819,0.20255,7.16128e-05,7.16128e-05,7.16128e-05
90,18666.8,0.05504,0.95023,0.98643,0.19453,6.61084e-05,6.61084e-05,6.61084e-05
91,18714,0.05078,0.95023,0.98643,0.18402,6.0604e-05,6.0604e-05,6.0604e-05
92,18761.1,0.0519,0.9457,0.98643,0.19541,5.50996e-05,5.50996e-05,5.50996e-05
93,18808.2,0.05023,0.95475,0.9819,0.18815,4.95952e-05,4.95952e-05,4.95952e-05
94,18855.5,0.04377,0.95475,0.9819,0.19602,4.40908e-05,4.40908e-05,4.40908e-05
95,18902.6,0.03926,0.95475,0.9819,0.19816,3.85864e-05,3.85864e-05,3.85864e-05
96,18949.5,0.05659,0.95475,0.9819,0.20729,3.3082e-05,3.3082e-05,3.3082e-05
97,18996.4,0.03431,0.95475,0.9819,0.20577,2.75776e-05,2.75776e-05,2.75776e-05
98,19043.5,0.04056,0.95475,0.9819,0.20983,2.20732e-05,2.20732e-05,2.20732e-05
99,19090.7,0.04368,0.95475,0.9819,0.21719,1.65688e-05,1.65688e-05,1.65688e-05
100,19137.8,0.0351,0.95475,0.9819,0.202,1.10644e-05,1.10644e-05,1.10644e-05
