epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
65,308.806,0.10143,0.85586,0.95495,0.65981,8.13408e-05,8.13408e-05,8.13408e-05
66,313.512,0.08537,0.84685,0.96396,0.57272,7.9143e-05,7.9143e-05,7.9143e-05
67,318.109,0.09372,0.84685,0.96396,0.6008,7.69452e-05,7.69452e-05,7.69452e-05
68,322.77,0.0988,0.85586,0.95495,0.54243,7.47474e-05,7.47474e-05,7.47474e-05
69,327.423,0.0939,0.84685,0.94595,0.5591,7.25496e-05,7.25496e-05,7.25496e-05
70,332.072,0.09589,0.85586,0.95495,0.59097,7.03518e-05,7.03518e-05,7.03518e-05
71,336.772,0.09922,0.85586,0.94595,0.54746,6.8154e-05,6.8154e-05,6.8154e-05
72,341.476,0.08282,0.85586,0.93694,0.56801,6.59562e-05,6.59562e-05,6.59562e-05
73,346.119,0.07307,0.86486,0.94595,0.53257,6.37584e-05,6.37584e-05,6.37584e-05
74,350.819,0.09263,0.86486,0.94595,0.54127,6.15606e-05,6.15606e-05,6.15606e-05
75,355.543,0.09219,0.87387,0.94595,0.55321,5.93628e-05,5.93628e-05,5.93628e-05
76,360.213,0.08292,0.86486,0.94595,0.54219,5.7165e-05,5.7165e-05,5.7165e-05
77,364.872,0.07442,0.86486,0.94595,0.48627,5.49672e-05,5.49672e-05,5.49672e-05
78,369.618,0.08229,0.85586,0.95495,0.54475,5.27694e-05,5.27694e-05,5.27694e-05
79,374.35,0.07217,0.87387,0.94595,0.46538,5.05716e-05,5.05716e-05,5.05716e-05
80,379.144,0.08787,0.87387,0.94595,0.58735,4.83738e-05,4.83738e-05,4.83738e-05
81,383.82,0.07442,0.87387,0.96396,0.47295,4.6176e-05,4.6176e-05,4.6176e-05
82,388.564,0.06883,0.87387,0.95495,0.5954,4.39782e-05,4.39782e-05,4.39782e-05
83,393.367,0.06852,0.88288,0.94595,0.54447,4.17804e-05,4.17804e-05,4.17804e-05
84,398.104,0.08064,0.86486,0.95495,0.53663,3.95826e-05,3.95826e-05,3.95826e-05
85,402.941,0.08379,0.86486,0.94595,0.60609,3.73848e-05,3.73848e-05,3.73848e-05
86,407.76,0.05213,0.86486,0.94595,0.48737,3.5187e-05,3.5187e-05,3.5187e-05
87,412.59,0.05979,0.87387,0.94595,0.50409,3.29892e-05,3.29892e-05,3.29892e-05
88,417.446,0.05982,0.87387,0.94595,0.52651,3.07914e-05,3.07914e-05,3.07914e-05
89,422.239,0.0652,0.88288,0.94595,0.47238,2.85936e-05,2.85936e-05,2.85936e-05
90,427.03,0.06967,0.86486,0.94595,0.54547,2.63958e-05,2.63958e-05,2.63958e-05
91,431.948,0.06198,0.87387,0.95495,0.51887,2.4198e-05,2.4198e-05,2.4198e-05
92,436.762,0.07066,0.87387,0.95495,0.5123,2.20002e-05,2.20002e-05,2.20002e-05
93,441.539,0.07408,0.87387,0.94595,0.53494,1.98024e-05,1.98024e-05,1.98024e-05
94,446.253,0.05433,0.87387,0.96396,0.53445,1.76046e-05,1.76046e-05,1.76046e-05
95,450.911,0.07659,0.88288,0.95495,0.54892,1.54068e-05,1.54068e-05,1.54068e-05
96,455.62,0.05998,0.87387,0.94595,0.52896,1.3209e-05,1.3209e-05,1.3209e-05
97,460.266,0.05007,0.88288,0.95495,0.56568,1.10112e-05,1.10112e-05,1.10112e-05
98,464.912,0.06939,0.87387,0.96396,0.56072,8.8134e-06,8.8134e-06,8.8134e-06
99,469.554,0.07286,0.88288,0.94595,0.58084,6.6156e-06,6.6156e-06,6.6156e-06
100,474.21,0.0667,0.88288,0.94595,0.50758,4.4178e-06,4.4178e-06,4.4178e-06
