epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.7612,3.04652,0.1746,0.4127,2.8856,0.0001251,0.0001251,0.0001251
2,6.5296,2.69395,0.25397,0.53968,2.56885,0.000251852,0.000251852,0.000251852
3,9.34373,2.36163,0.42857,0.73016,2.2197,0.000376044,0.000376044,0.000376044
4,12.0689,2.0288,0.55556,0.80952,1.87248,0.000404615,0.000404615,0.000404615
5,14.8085,1.68478,0.60317,0.84127,1.67109,0.000400487,0.000400487,0.000400487
6,17.5418,1.30883,0.68254,0.85714,1.42485,0.000396358,0.000396358,0.000396358
7,20.258,1.09655,0.71429,0.87302,1.22826,0.00039223,0.00039223,0.00039223
8,23.0168,0.87477,0.69841,0.90476,1.07045,0.000388102,0.000388102,0.000388102
9,25.8093,0.7221,0.73016,0.90476,0.92431,0.000383974,0.000383974,0.000383974
10,28.5339,0.58386,0.7619,0.96825,0.84757,0.000379845,0.000379845,0.000379845
11,31.2927,0.50234,0.77778,0.95238,0.7812,0.000375717,0.000375717,0.000375717
12,34.0288,0.40484,0.77778,0.96825,0.80242,0.000371589,0.000371589,0.000371589
13,36.7961,0.38173,0.80952,0.96825,0.70121,0.00036746,0.00036746,0.00036746
14,39.5904,0.2926,0.79365,0.96825,0.73568,0.000363332,0.000363332,0.000363332
15,42.3434,0.28119,0.77778,0.95238,0.77326,0.000359204,0.000359204,0.000359204
16,45.1067,0.25937,0.79365,0.95238,0.74259,0.000355076,0.000355076,0.000355076
17,47.8504,0.23659,0.74603,0.93651,0.78248,0.000350947,0.000350947,0.000350947
18,50.6519,0.19103,0.80952,0.95238,0.63059,0.000346819,0.000346819,0.000346819
19,53.399,0.1641,0.8254,0.95238,0.64739,0.000342691,0.000342691,0.000342691
20,56.2111,0.16146,0.79365,0.98413,0.61445,0.000338562,0.000338562,0.000338562
21,58.9577,0.1386,0.8254,0.96825,0.62056,0.000334434,0.000334434,0.000334434
22,61.7118,0.16029,0.80952,0.96825,0.56302,0.000330306,0.000330306,0.000330306
23,64.4514,0.13448,0.80952,0.95238,0.63009,0.000326177,0.000326177,0.000326177
24,67.2389,0.12528,0.80952,0.98413,0.63608,0.000322049,0.000322049,0.000322049
25,70.0455,0.13852,0.79365,0.98413,0.72285,0.000317921,0.000317921,0.000317921
26,72.8053,0.17901,0.77778,0.96825,0.74493,0.000313792,0.000313792,0.000313792
27,75.5746,0.11324,0.79365,0.95238,0.61384,0.000309664,0.000309664,0.000309664
28,78.356,0.09134,0.8254,0.93651,0.54776,0.000305536,0.000305536,0.000305536
29,81.1307,0.08298,0.8254,0.95238,0.54774,0.000301408,0.000301408,0.000301408
30,83.8785,0.12066,0.8254,0.95238,0.54126,0.000297279,0.000297279,0.000297279
31,86.6802,0.09751,0.8254,0.96825,0.53487,0.000293151,0.000293151,0.000293151
32,89.4438,0.10522,0.84127,0.96825,0.48108,0.000289023,0.000289023,0.000289023
33,92.2494,0.1023,0.84127,0.96825,0.5304,0.000284894,0.000284894,0.000284894
34,95.0841,0.08072,0.80952,0.96825,0.48716,0.000280766,0.000280766,0.000280766
35,97.9006,0.10875,0.85714,0.96825,0.52326,0.000276638,0.000276638,0.000276638
36,100.69,0.08418,0.8254,0.96825,0.552,0.000272509,0.000272509,0.000272509
37,103.506,0.06008,0.8254,0.96825,0.58305,0.000268381,0.000268381,0.000268381
38,106.298,0.06498,0.8254,0.96825,0.49468,0.000264253,0.000264253,0.000264253
39,109.138,0.07463,0.84127,0.96825,0.4865,0.000260125,0.000260125,0.000260125
40,111.941,0.0707,0.80952,0.98413,0.55019,0.000255996,0.000255996,0.000255996
41,114.724,0.08021,0.84127,0.96825,0.60587,0.000251868,0.000251868,0.000251868
42,117.559,0.07806,0.84127,0.96825,0.62486,0.00024774,0.00024774,0.00024774
43,120.357,0.07393,0.84127,0.96825,0.52082,0.000243611,0.000243611,0.000243611
44,123.248,0.04447,0.84127,0.96825,0.50107,0.000239483,0.000239483,0.000239483
45,126.069,0.05907,0.87302,0.95238,0.4985,0.000235355,0.000235355,0.000235355
46,128.879,0.04321,0.88889,0.95238,0.49108,0.000231226,0.000231226,0.000231226
47,131.701,0.05095,0.87302,0.95238,0.50193,0.000227098,0.000227098,0.000227098
48,134.592,0.06218,0.87302,0.96825,0.44674,0.00022297,0.00022297,0.00022297
49,137.458,0.0583,0.85714,0.96825,0.44338,0.000218842,0.000218842,0.000218842
50,140.35,0.0345,0.84127,0.96825,0.45333,0.000214713,0.000214713,0.000214713
51,143.236,0.04033,0.87302,0.96825,0.49367,0.000210585,0.000210585,0.000210585
52,146.171,0.02978,0.84127,0.96825,0.51263,0.000206457,0.000206457,0.000206457
53,148.986,0.0365,0.85714,0.96825,0.51285,0.000202328,0.000202328,0.000202328
54,151.824,0.04319,0.87302,0.96825,0.4911,0.0001982,0.0001982,0.0001982
55,154.58,0.04022,0.87302,0.96825,0.48187,0.000194072,0.000194072,0.000194072
56,157.351,0.05751,0.87302,0.96825,0.50084,0.000189943,0.000189943,0.000189943
57,160.119,0.04644,0.87302,0.96825,0.52218,0.000185815,0.000185815,0.000185815
58,162.907,0.02083,0.87302,0.95238,0.53234,0.000181687,0.000181687,0.000181687
59,165.673,0.04593,0.87302,0.96825,0.52971,0.000177559,0.000177559,0.000177559
60,168.478,0.05735,0.87302,0.98413,0.5308,0.00017343,0.00017343,0.00017343
61,171.253,0.04403,0.87302,0.98413,0.52566,0.000169302,0.000169302,0.000169302
62,174.031,0.04455,0.87302,0.96825,0.51889,0.000165174,0.000165174,0.000165174
63,176.793,0.03997,0.85714,0.96825,0.51288,0.000161045,0.000161045,0.000161045
64,179.561,0.04387,0.87302,0.96825,0.48576,0.000156917,0.000156917,0.000156917
65,182.309,0.03161,0.87302,0.98413,0.45418,0.000152789,0.000152789,0.000152789
66,185.106,0.02663,0.87302,0.98413,0.45287,0.00014866,0.00014866,0.00014866
67,187.891,0.04242,0.87302,0.98413,0.44511,0.000144532,0.000144532,0.000144532
68,190.663,0.03024,0.87302,0.98413,0.44235,0.000140404,0.000140404,0.000140404
69,193.455,0.04351,0.87302,0.98413,0.42874,0.000136276,0.000136276,0.000136276
70,196.244,0.03983,0.87302,0.98413,0.43387,0.000132147,0.000132147,0.000132147
71,199.018,0.03901,0.87302,0.98413,0.42204,0.000128019,0.000128019,0.000128019
72,201.808,0.0393,0.87302,0.98413,0.42826,0.000123891,0.000123891,0.000123891
73,204.609,0.03335,0.87302,0.98413,0.45311,0.000119762,0.000119762,0.000119762
74,207.421,0.02365,0.85714,0.98413,0.47413,0.000115634,0.000115634,0.000115634
75,210.197,0.04921,0.85714,1,0.43818,0.000111506,0.000111506,0.000111506
76,213.009,0.06002,0.85714,0.98413,0.45868,0.000107378,0.000107378,0.000107378
77,215.8,0.04162,0.85714,0.96825,0.46897,0.000103249,0.000103249,0.000103249
78,218.601,0.04297,0.85714,0.98413,0.48823,9.91209e-05,9.91209e-05,9.91209e-05
79,221.404,0.02722,0.85714,0.98413,0.4896,9.49926e-05,9.49926e-05,9.49926e-05
80,224.171,0.02053,0.85714,0.98413,0.49721,9.08643e-05,9.08643e-05,9.08643e-05
81,226.917,0.04333,0.85714,0.98413,0.50776,8.6736e-05,8.6736e-05,8.6736e-05
82,229.712,0.03028,0.85714,0.98413,0.50331,8.26077e-05,8.26077e-05,8.26077e-05
83,232.52,0.05012,0.85714,0.98413,0.51248,7.84794e-05,7.84794e-05,7.84794e-05
84,235.349,0.02655,0.85714,0.98413,0.53361,7.43511e-05,7.43511e-05,7.43511e-05
85,238.18,0.02002,0.85714,0.98413,0.51829,7.02228e-05,7.02228e-05,7.02228e-05
86,240.992,0.01774,0.85714,0.98413,0.54108,6.60945e-05,6.60945e-05,6.60945e-05
87,243.817,0.02348,0.85714,0.98413,0.52898,6.19662e-05,6.19662e-05,6.19662e-05
88,246.631,0.03074,0.85714,0.98413,0.51235,5.78379e-05,5.78379e-05,5.78379e-05
89,249.478,0.03395,0.85714,0.98413,0.52408,5.37096e-05,5.37096e-05,5.37096e-05
90,252.296,0.03069,0.85714,0.98413,0.50357,4.95813e-05,4.95813e-05,4.95813e-05
91,255.092,0.02315,0.85714,0.98413,0.51301,4.5453e-05,4.5453e-05,4.5453e-05
92,257.966,0.04761,0.85714,0.98413,0.52385,4.13247e-05,4.13247e-05,4.13247e-05
93,260.836,0.01103,0.85714,0.98413,0.52347,3.71964e-05,3.71964e-05,3.71964e-05
94,263.7,0.02088,0.85714,0.98413,0.51646,3.30681e-05,3.30681e-05,3.30681e-05
95,266.546,0.02972,0.85714,0.98413,0.52301,2.89398e-05,2.89398e-05,2.89398e-05
96,269.425,0.03595,0.85714,0.98413,0.5213,2.48115e-05,2.48115e-05,2.48115e-05
97,272.309,0.01791,0.85714,0.96825,0.51794,2.06832e-05,2.06832e-05,2.06832e-05
98,275.185,0.01611,0.85714,0.96825,0.54241,1.65549e-05,1.65549e-05,1.65549e-05
99,278.054,0.03388,0.85714,0.96825,0.53345,1.24266e-05,1.24266e-05,1.24266e-05
100,280.948,0.0378,0.85714,0.98413,0.51299,8.2983e-06,8.2983e-06,8.2983e-06
