epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
62,28491.8,0.29537,0.8942,0.98779,0.36521,0.003961,0.003961,0.003961
63,28822.9,0.28615,0.90132,0.98678,0.33901,0.003862,0.003862,0.003862
64,29269.6,0.27514,0.91251,0.98881,0.33513,0.003763,0.003763,0.003763
65,29697.4,0.25336,0.90234,0.98881,0.36444,0.003664,0.003664,0.003664
66,30134.4,0.26021,0.90743,0.98678,0.38467,0.003565,0.003565,0.003565
67,30598.6,0.25874,0.90132,0.98576,0.37292,0.003466,0.003466,0.003466
68,31061,0.24286,0.90132,0.98881,0.37519,0.003367,0.003367,0.003367
69,31527.8,0.24856,0.89929,0.98576,0.36963,0.003268,0.003268,0.003268
70,31994.8,0.2219,0.89318,0.98576,0.36904,0.003169,0.003169,0.003169
71,32459,0.23589,0.90234,0.99084,0.34932,0.00307,0.00307,0.00307
72,32922,0.20769,0.90132,0.98474,0.36363,0.002971,0.002971,0.002971
73,33389.7,0.20627,0.90437,0.98372,0.34664,0.002872,0.002872,0.002872
74,33851.9,0.21688,0.90539,0.98576,0.34241,0.002773,0.002773,0.002773
75,34316.5,0.21879,0.90234,0.98678,0.35206,0.002674,0.002674,0.002674
76,34776.9,0.19985,0.90743,0.98678,0.34733,0.002575,0.002575,0.002575
77,35242.1,0.18988,0.90946,0.98983,0.33416,0.002476,0.002476,0.002476
78,35703.7,0.17906,0.90946,0.98983,0.32499,0.002377,0.002377,0.002377
79,36169.3,0.16156,0.91251,0.99084,0.31679,0.002278,0.002278,0.002278
80,36628.8,0.17313,0.91963,0.98881,0.30793,0.002179,0.002179,0.002179
81,37092,0.1793,0.91556,0.98983,0.30306,0.00208,0.00208,0.00208
82,37552.6,0.17791,0.91455,0.98983,0.29851,0.001981,0.001981,0.001981
83,37994.8,0.16258,0.91658,0.98881,0.29692,0.001882,0.001882,0.001882
84,38461.9,0.15578,0.91353,0.98779,0.29368,0.001783,0.001783,0.001783
85,38927.4,0.14764,0.91963,0.98779,0.28634,0.001684,0.001684,0.001684
86,39393.2,0.14722,0.91556,0.98779,0.28954,0.001585,0.001585,0.001585
87,39849.2,0.15327,0.91556,0.98983,0.28538,0.001486,0.001486,0.001486
88,40311.8,0.14168,0.91251,0.98983,0.285,0.001387,0.001387,0.001387
89,40772.9,0.14067,0.91455,0.98881,0.28212,0.001288,0.001288,0.001288
90,41234.5,0.12375,0.9176,0.98881,0.27779,0.001189,0.001189,0.001189
91,41694.4,0.12434,0.92269,0.98881,0.27261,0.00109,0.00109,0.00109
92,42158.3,0.12634,0.92269,0.99084,0.27856,0.000991,0.000991,0.000991
93,42620.3,0.1141,0.9237,0.98779,0.28363,0.000892,0.000892,0.000892
94,43088.2,0.12357,0.9237,0.98779,0.28405,0.000793,0.000793,0.000793
95,43550.5,0.11715,0.9237,0.98983,0.29164,0.000694,0.000694,0.000694
96,44031.7,0.11249,0.92472,0.99084,0.29349,0.000595,0.000595,0.000595
97,44490.2,0.10559,0.9237,0.99186,0.29113,0.000496,0.000496,0.000496
98,44944.6,0.11868,0.91963,0.99084,0.28949,0.000397,0.000397,0.000397
99,45411.3,0.11045,0.92065,0.99084,0.29281,0.000298,0.000298,0.000298
100,45873.7,0.10806,0.92065,0.99084,0.29289,0.000199,0.000199,0.000199
