epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
76,3009.83,0.1268,0.96684,0.99679,0.10843,0.002575,0.002575,0.002575
77,3049.55,0.12228,0.96684,0.99465,0.11358,0.002476,0.002476,0.002476
78,3089.45,0.11395,0.96791,0.99465,0.11453,0.002377,0.002377,0.002377
79,3128.8,0.11591,0.96578,0.99465,0.12342,0.002278,0.002278,0.002278
80,3168.38,0.11267,0.96898,0.99572,0.11171,0.002179,0.002179,0.002179
81,3207.82,0.10832,0.96364,0.99572,0.12281,0.00208,0.00208,0.00208
82,3247.75,0.10664,0.96364,0.99572,0.12248,0.001981,0.001981,0.001981
83,3286.95,0.10012,0.96578,0.99465,0.12011,0.001882,0.001882,0.001882
84,3326.61,0.09525,0.96684,0.99465,0.11205,0.001783,0.001783,0.001783
85,3366.35,0.09296,0.96898,0.99572,0.10589,0.001684,0.001684,0.001684
86,3406.36,0.08396,0.96791,0.99572,0.10173,0.001585,0.001585,0.001585
87,3445.64,0.0863,0.97112,0.99679,0.10062,0.001486,0.001486,0.001486
88,3485.22,0.08475,0.97219,0.99679,0.10111,0.001387,0.001387,0.001387
89,3525.04,0.08794,0.97326,0.99572,0.10434,0.001288,0.001288,0.001288
90,3564.65,0.08128,0.97112,0.99572,0.10576,0.001189,0.001189,0.001189
91,3604.59,0.07498,0.97005,0.99679,0.10668,0.00109,0.00109,0.00109
92,3644.35,0.08089,0.97005,0.99572,0.10768,0.000991,0.000991,0.000991
93,3684.15,0.0786,0.96898,0.99572,0.10783,0.000892,0.000892,0.000892
94,3723.76,0.06557,0.96898,0.99465,0.1061,0.000793,0.000793,0.000793
95,3762.93,0.0668,0.96898,0.99679,0.11804,0.000694,0.000694,0.000694
96,3802.38,0.06703,0.97005,0.99786,0.10127,0.000595,0.000595,0.000595
97,3842.13,0.06674,0.97112,0.99786,0.09951,0.000496,0.000496,0.000496
98,3881.5,0.0714,0.97112,0.99786,0.09991,0.000397,0.000397,0.000397
99,3920.98,0.06578,0.97112,0.99786,0.09818,0.000298,0.000298,0.000298
100,3960.98,0.06452,0.97112,0.99786,0.09812,0.000199,0.000199,0.000199
