epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
75,115.768,0.03203,0.93548,1,0.21917,0.000178356,0.000178356,0.000178356
76,117.296,0.01245,0.93548,1,0.25523,0.000171752,0.000171752,0.000171752
77,118.811,0.0136,0.93548,1,0.28297,0.000165149,0.000165149,0.000165149
78,120.311,0.05088,0.93548,1,0.26295,0.000158546,0.000158546,0.000158546
79,121.815,0.04991,0.93548,1,0.24667,0.000151943,0.000151943,0.000151943
80,123.315,0.02043,0.93548,1,0.2175,0.000145339,0.000145339,0.000145339
81,124.856,0.01782,0.93548,1,0.21905,0.000138736,0.000138736,0.000138736
82,126.398,0.01823,0.93548,1,0.22394,0.000132133,0.000132133,0.000132133
83,127.931,0.03426,0.93548,1,0.18333,0.000125529,0.000125529,0.000125529
84,129.475,0.00963,0.93548,1,0.1756,0.000118926,0.000118926,0.000118926
85,131.005,0.01636,0.93548,1,0.17521,0.000112323,0.000112323,0.000112323
86,132.538,0.00539,0.93548,1,0.19223,0.00010572,0.00010572,0.00010572
87,134.076,0.01548,0.93548,1,0.16862,9.91162e-05,9.91162e-05,9.91162e-05
88,135.597,0.02788,0.93548,1,0.14839,9.25129e-05,9.25129e-05,9.25129e-05
89,137.154,0.01866,0.93548,1,0.15422,8.59096e-05,8.59096e-05,8.59096e-05
90,138.69,0.0161,0.93548,1,0.13202,7.93063e-05,7.93063e-05,7.93063e-05
91,140.206,0.02116,0.93548,1,0.13309,7.2703e-05,7.2703e-05,7.2703e-05
92,141.724,0.01023,0.93548,1,0.14756,6.60997e-05,6.60997e-05,6.60997e-05
93,143.265,0.01342,0.93548,1,0.13349,5.94964e-05,5.94964e-05,5.94964e-05
94,144.788,0.01211,0.93548,1,0.11143,5.28931e-05,5.28931e-05,5.28931e-05
95,146.316,0.00967,0.93548,1,0.13138,4.62898e-05,4.62898e-05,4.62898e-05
96,147.835,0.0083,0.93548,1,0.11666,3.96865e-05,3.96865e-05,3.96865e-05
97,149.38,0.02212,0.93548,1,0.11222,3.30832e-05,3.30832e-05,3.30832e-05
98,150.949,0.01248,0.93548,1,0.10642,2.64799e-05,2.64799e-05,2.64799e-05
99,152.51,0.02749,0.93548,1,0.1175,1.98766e-05,1.98766e-05,1.98766e-05
100,154.069,0.03215,0.93548,1,0.12024,1.32733e-05,1.32733e-05,1.32733e-05
