epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.36311,2.98142,0.09615,0.44231,2.7919,0.00011375,0.00011375,0.00011375
2,5.72404,2.53816,0.5,0.75,2.25174,0.000229753,0.000229753,0.000229753
3,8.14707,2.07793,0.59615,0.82692,1.71852,0.000343413,0.000343413,0.000343413
4,10.5011,1.62511,0.67308,0.90385,1.26235,0.000441486,0.000441486,0.000441486
5,12.8129,1.28565,0.69231,0.94231,0.90411,0.000436982,0.000436982,0.000436982
6,15.1634,0.92684,0.73077,0.98077,0.72818,0.000432478,0.000432478,0.000432478
7,17.5234,0.76942,0.84615,1,0.63548,0.000427973,0.000427973,0.000427973
8,19.8597,0.59673,0.84615,0.96154,0.52888,0.000423468,0.000423468,0.000423468
9,22.2294,0.47081,0.82692,1,0.50081,0.000418964,0.000418964,0.000418964
10,24.5852,0.41154,0.84615,1,0.42873,0.00041446,0.00041446,0.00041446
11,26.9038,0.30973,0.78846,1,0.59189,0.000409955,0.000409955,0.000409955
12,29.2291,0.27673,0.90385,1,0.3903,0.000405451,0.000405451,0.000405451
13,31.6063,0.25554,0.88462,1,0.41197,0.000400946,0.000400946,0.000400946
14,33.9681,0.25475,0.84615,1,0.33171,0.000396441,0.000396441,0.000396441
15,36.3635,0.23456,0.88462,1,0.30302,0.000391937,0.000391937,0.000391937
16,38.7265,0.17005,0.88462,1,0.27011,0.000387433,0.000387433,0.000387433
17,41.072,0.15886,0.86538,1,0.25431,0.000382928,0.000382928,0.000382928
18,43.5017,0.12976,0.90385,1,0.32724,0.000378423,0.000378423,0.000378423
19,45.912,0.15033,0.88462,0.98077,0.25891,0.000373919,0.000373919,0.000373919
20,48.2908,0.0983,0.90385,0.98077,0.30407,0.000369415,0.000369415,0.000369415
21,50.6896,0.09741,0.92308,0.98077,0.3343,0.00036491,0.00036491,0.00036491
22,53.0512,0.11928,0.90385,0.98077,0.28298,0.000360406,0.000360406,0.000360406
23,55.4201,0.0995,0.90385,1,0.30073,0.000355901,0.000355901,0.000355901
24,57.8252,0.09068,0.90385,1,0.19467,0.000351396,0.000351396,0.000351396
25,60.2106,0.09719,0.92308,0.98077,0.21288,0.000346892,0.000346892,0.000346892
26,62.6026,0.05946,0.92308,0.98077,0.27818,0.000342387,0.000342387,0.000342387
27,64.977,0.06829,0.92308,0.98077,0.24255,0.000337883,0.000337883,0.000337883
28,67.4125,0.0721,0.92308,0.98077,0.29475,0.000333379,0.000333379,0.000333379
29,69.8412,0.07087,0.90385,0.98077,0.30943,0.000328874,0.000328874,0.000328874
30,72.2269,0.05735,0.92308,0.98077,0.28982,0.000324369,0.000324369,0.000324369
31,74.6475,0.05992,0.92308,0.98077,0.23396,0.000319865,0.000319865,0.000319865
32,77.064,0.04841,0.92308,0.98077,0.28441,0.00031536,0.00031536,0.00031536
33,79.4953,0.0661,0.88462,0.98077,0.28932,0.000310856,0.000310856,0.000310856
34,81.9106,0.11222,0.90385,0.98077,0.27327,0.000306351,0.000306351,0.000306351
35,84.3012,0.07351,0.92308,0.98077,0.245,0.000301847,0.000301847,0.000301847
36,86.7111,0.03722,0.90385,1,0.19157,0.000297342,0.000297342,0.000297342
37,89.151,0.0584,0.92308,1,0.21318,0.000292838,0.000292838,0.000292838
38,91.5789,0.03911,0.90385,1,0.25334,0.000288333,0.000288333,0.000288333
39,93.9744,0.05013,0.90385,1,0.261,0.000283829,0.000283829,0.000283829
40,96.4308,0.0621,0.92308,1,0.19728,0.000279325,0.000279325,0.000279325
41,98.8659,0.04052,0.92308,1,0.22779,0.00027482,0.00027482,0.00027482
42,101.236,0.06336,0.92308,1,0.20422,0.000270316,0.000270316,0.000270316
43,103.729,0.07147,0.94231,1,0.24705,0.000265811,0.000265811,0.000265811
44,106.165,0.03865,0.94231,1,0.21324,0.000261307,0.000261307,0.000261307
45,108.655,0.05545,0.92308,1,0.24964,0.000256802,0.000256802,0.000256802
46,111.154,0.05598,0.90385,1,0.2365,0.000252298,0.000252298,0.000252298
47,113.591,0.02912,0.90385,1,0.2123,0.000247793,0.000247793,0.000247793
48,116.043,0.05994,0.92308,1,0.2929,0.000243289,0.000243289,0.000243289
49,118.51,0.04537,0.92308,1,0.26304,0.000238784,0.000238784,0.000238784
50,120.973,0.0388,0.92308,1,0.21452,0.00023428,0.00023428,0.00023428
51,123.41,0.03408,0.92308,1,0.12716,0.000229775,0.000229775,0.000229775
52,125.869,0.04999,0.92308,1,0.12882,0.00022527,0.00022527,0.00022527
53,128.285,0.03851,0.92308,1,0.1413,0.000220766,0.000220766,0.000220766
54,130.783,0.04539,0.92308,1,0.1725,0.000216261,0.000216261,0.000216261
55,133.253,0.04163,0.92308,1,0.15464,0.000211757,0.000211757,0.000211757
56,135.746,0.03553,0.92308,1,0.15203,0.000207252,0.000207252,0.000207252
57,138.24,0.04807,0.92308,1,0.16765,0.000202748,0.000202748,0.000202748
58,140.745,0.03848,0.92308,1,0.16002,0.000198244,0.000198244,0.000198244
59,143.233,0.04543,0.92308,1,0.1487,0.000193739,0.000193739,0.000193739
60,145.734,0.04071,0.94231,1,0.1564,0.000189235,0.000189235,0.000189235
61,148.194,0.02051,0.92308,1,0.15424,0.00018473,0.00018473,0.00018473
62,150.573,0.02891,0.94231,1,0.12165,0.000180226,0.000180226,0.000180226
63,152.926,0.01832,0.92308,1,0.15455,0.000175721,0.000175721,0.000175721
64,155.405,0.02963,0.92308,1,0.13031,0.000171217,0.000171217,0.000171217
65,157.778,0.02566,0.94231,1,0.12859,0.000166712,0.000166712,0.000166712
66,160.208,0.04168,0.94231,1,0.18478,0.000162207,0.000162207,0.000162207
67,162.578,0.01875,0.94231,1,0.16983,0.000157703,0.000157703,0.000157703
68,164.956,0.02096,0.92308,1,0.14592,0.000153198,0.000153198,0.000153198
69,167.339,0.01547,0.94231,1,0.1527,0.000148694,0.000148694,0.000148694
70,169.726,0.02445,0.94231,1,0.15268,0.00014419,0.00014419,0.00014419
71,172.105,0.02109,0.94231,1,0.16682,0.000139685,0.000139685,0.000139685
72,174.561,0.02155,0.94231,1,0.13852,0.000135181,0.000135181,0.000135181
73,176.969,0.0261,0.90385,1,0.15638,0.000130676,0.000130676,0.000130676
74,179.379,0.02571,0.92308,1,0.18362,0.000126172,0.000126172,0.000126172
75,181.755,0.01816,0.94231,1,0.15364,0.000121667,0.000121667,0.000121667
76,184.128,0.01798,0.92308,1,0.2037,0.000117163,0.000117163,0.000117163
77,186.534,0.0255,0.94231,1,0.15415,0.000112658,0.000112658,0.000112658
78,188.907,0.01079,0.94231,1,0.13359,0.000108154,0.000108154,0.000108154
79,191.296,0.02791,0.94231,1,0.16182,0.000103649,0.000103649,0.000103649
80,193.681,0.01536,0.94231,1,0.15047,9.91445e-05,9.91445e-05,9.91445e-05
81,196.098,0.01371,0.94231,1,0.11585,9.464e-05,9.464e-05,9.464e-05
82,198.481,0.01188,0.92308,1,0.13875,9.01355e-05,9.01355e-05,9.01355e-05
83,200.889,0.02794,0.94231,1,0.18548,8.5631e-05,8.5631e-05,8.5631e-05
84,203.321,0.02325,0.94231,1,0.14204,8.11265e-05,8.11265e-05,8.11265e-05
85,205.738,0.02104,0.94231,1,0.11169,7.6622e-05,7.6622e-05,7.6622e-05
86,208.108,0.02245,0.92308,1,0.15346,7.21175e-05,7.21175e-05,7.21175e-05
87,210.544,0.0193,0.92308,1,0.12045,6.7613e-05,6.7613e-05,6.7613e-05
88,212.946,0.026,0.92308,1,0.10728,6.31085e-05,6.31085e-05,6.31085e-05
89,215.341,0.0204,0.92308,1,0.15923,5.8604e-05,5.8604e-05,5.8604e-05
90,217.771,0.02056,0.92308,1,0.15499,5.40995e-05,5.40995e-05,5.40995e-05
91,220.199,0.01034,0.92308,1,0.14847,4.9595e-05,4.9595e-05,4.9595e-05
92,222.616,0.02357,0.92308,1,0.13758,4.50905e-05,4.50905e-05,4.50905e-05
93,225.028,0.01852,0.92308,1,0.12985,4.0586e-05,4.0586e-05,4.0586e-05
94,227.439,0.03603,0.92308,1,0.1284,3.60815e-05,3.60815e-05,3.60815e-05
95,229.819,0.01461,0.92308,1,0.141,3.1577e-05,3.1577e-05,3.1577e-05
96,232.291,0.01655,0.92308,1,0.14912,2.70725e-05,2.70725e-05,2.70725e-05
97,234.68,0.03045,0.92308,1,0.14725,2.2568e-05,2.2568e-05,2.2568e-05
98,237.119,0.01193,0.92308,1,0.12431,1.80635e-05,1.80635e-05,1.80635e-05
99,239.576,0.02219,0.92308,1,0.12102,1.3559e-05,1.3559e-05,1.3559e-05
100,242.043,0.01537,0.94231,1,0.14278,9.0545e-06,9.0545e-06,9.0545e-06
