epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.27805,0,1,1,0,2e-05,2e-05,2e-05
2,1.71483,0,1,1,0,5.9406e-05,5.9406e-05,5.9406e-05
3,2.07082,0,1,1,0,9.802e-05,9.802e-05,9.802e-05
4,2.44286,0,1,1,0,0.000135842,0.000135842,0.000135842
5,2.79671,0,1,1,0,0.000172872,0.000172872,0.000172872
6,3.1643,0,1,1,0,0.00020911,0.00020911,0.00020911
7,3.5187,0,1,1,0,0.000244556,0.000244556,0.000244556
8,3.89292,0,1,1,0,0.00027921,0.00027921,0.00027921
9,4.23554,0,1,1,0,0.000313072,0.000313072,0.000313072
10,4.59423,0,1,1,0,0.000346142,0.000346142,0.000346142
11,4.93909,0,1,1,0,0.00037842,0.00037842,0.00037842
12,5.29702,0,1,1,0,0.000409906,0.000409906,0.000409906
13,5.64155,0,1,1,0,0.0004406,0.0004406,0.0004406
14,6.02306,0,1,1,0,0.000470502,0.000470502,0.000470502
15,6.37734,0,1,1,0,0.000499612,0.000499612,0.000499612
16,6.72298,0,1,1,0,0.00052793,0.00052793,0.00052793
17,7.10573,0,1,1,0,0.000555456,0.000555456,0.000555456
18,7.59123,0,1,1,0,0.00058219,0.00058219,0.00058219
19,7.95169,0,1,1,0,0.000608132,0.000608132,0.000608132
20,8.33595,0,1,1,0,0.000633282,0.000633282,0.000633282
21,8.71168,0,1,1,0,0.00065764,0.00065764,0.00065764
22,9.07039,0,1,1,0,0.000681206,0.000681206,0.000681206
23,9.44637,0,1,1,0,0.00070398,0.00070398,0.00070398
24,9.8172,0,1,1,0,0.000725962,0.000725962,0.000725962
25,10.196,0,1,1,0,0.000747152,0.000747152,0.000747152
26,10.5631,0,1,1,0,0.00076755,0.00076755,0.00076755
27,10.9452,0,1,1,0,0.000787156,0.000787156,0.000787156
28,11.3129,0,1,1,0,0.00080597,0.00080597,0.00080597
29,11.6723,0,1,1,0,0.000823992,0.000823992,0.000823992
30,12.0623,0,1,1,0,0.000841222,0.000841222,0.000841222
31,12.4263,0,1,1,0,0.00085766,0.00085766,0.00085766
32,12.7835,0,1,1,0,0.000873306,0.000873306,0.000873306
33,13.1576,0,1,1,0,0.00088816,0.00088816,0.00088816
34,13.5261,0,1,1,0,0.000902222,0.000902222,0.000902222
35,13.9141,0,1,1,0,0.000915492,0.000915492,0.000915492
36,14.2907,0,1,1,0,0.00092797,0.00092797,0.00092797
37,14.6451,0,1,1,0,0.000939656,0.000939656,0.000939656
38,15.031,0,1,1,0,0.00095055,0.00095055,0.00095055
39,15.4161,0,1,1,0,0.000960652,0.000960652,0.000960652
40,15.7632,0,1,1,0,0.000969962,0.000969962,0.000969962
41,16.1501,0,1,1,0,0.00097848,0.00097848,0.00097848
42,16.5364,0,1,1,0,0.000986206,0.000986206,0.000986206
43,16.8853,0,1,1,0,0.00099314,0.00099314,0.00099314
44,17.2696,0,1,1,0,0.000999282,0.000999282,0.000999282
45,17.6385,0,1,1,0,0.00100463,0.00100463,0.00100463
46,18.0174,0,1,1,0,0.00100919,0.00100919,0.00100919
47,18.385,0,1,1,0,0.00101296,0.00101296,0.00101296
48,18.7672,0,1,1,0,0.00101593,0.00101593,0.00101593
49,19.1447,0,1,1,0,0.00101811,0.00101811,0.00101811
50,19.5134,0,1,1,0,0.0010195,0.0010195,0.0010195
51,19.8731,0,1,1,0,0.00101,0.00101,0.00101
52,20.2366,0,1,1,0,0.0009902,0.0009902,0.0009902
53,20.5918,0,1,1,0,0.0009704,0.0009704,0.0009704
54,20.9493,0,1,1,0,0.0009506,0.0009506,0.0009506
55,21.3226,0,1,1,0,0.0009308,0.0009308,0.0009308
56,21.6954,0,1,1,0,0.000911,0.000911,0.000911
57,22.0391,0,1,1,0,0.0008912,0.0008912,0.0008912
58,22.4105,0,1,1,0,0.0008714,0.0008714,0.0008714
59,22.7746,0,1,1,0,0.0008516,0.0008516,0.0008516
60,23.1377,0,1,1,0,0.0008318,0.0008318,0.0008318
61,23.5071,0,1,1,0,0.000812,0.000812,0.000812
62,23.8734,0,1,1,0,0.0007922,0.0007922,0.0007922
63,24.2231,0,1,1,0,0.0007724,0.0007724,0.0007724
64,24.5954,0,1,1,0,0.0007526,0.0007526,0.0007526
65,24.9592,0,1,1,0,0.0007328,0.0007328,0.0007328
66,25.3216,0,1,1,0,0.000713,0.000713,0.000713
67,25.6841,0,1,1,0,0.0006932,0.0006932,0.0006932
68,26.0622,0,1,1,0,0.0006734,0.0006734,0.0006734
69,26.4116,0,1,1,0,0.0006536,0.0006536,0.0006536
70,26.793,0,1,1,0,0.0006338,0.0006338,0.0006338
71,27.1598,0,1,1,0,0.000614,0.000614,0.000614
72,27.5245,0,1,1,0,0.0005942,0.0005942,0.0005942
73,27.8924,0,1,1,0,0.0005744,0.0005744,0.0005744
74,28.2477,0,1,1,0,0.0005546,0.0005546,0.0005546
75,28.6081,0,1,1,0,0.0005348,0.0005348,0.0005348
76,28.9715,0,1,1,0,0.000515,0.000515,0.000515
77,29.3224,0,1,1,0,0.0004952,0.0004952,0.0004952
78,29.7072,0,1,1,0,0.0004754,0.0004754,0.0004754
79,30.0773,0,1,1,0,0.0004556,0.0004556,0.0004556
80,30.4431,0,1,1,0,0.0004358,0.0004358,0.0004358
81,30.8083,0,1,1,0,0.000416,0.000416,0.000416
82,31.1725,0,1,1,0,0.0003962,0.0003962,0.0003962
83,31.5412,0,1,1,0,0.0003764,0.0003764,0.0003764
84,31.9227,0,1,1,0,0.0003566,0.0003566,0.0003566
85,32.2931,0,1,1,0,0.0003368,0.0003368,0.0003368
86,32.6841,0,1,1,0,0.000317,0.000317,0.000317
87,33.0487,0,1,1,0,0.0002972,0.0002972,0.0002972
88,33.4106,0,1,1,0,0.0002774,0.0002774,0.0002774
89,33.7733,0,1,1,0,0.0002576,0.0002576,0.0002576
90,34.1394,0,1,1,0,0.0002378,0.0002378,0.0002378
91,34.5092,0,1,1,0,0.000218,0.000218,0.000218
92,34.8926,0,1,1,0,0.0001982,0.0001982,0.0001982
93,35.2627,0,1,1,0,0.0001784,0.0001784,0.0001784
94,35.6353,0,1,1,0,0.0001586,0.0001586,0.0001586
95,36.0084,0,1,1,0,0.0001388,0.0001388,0.0001388
96,36.3647,0,1,1,0,0.000119,0.000119,0.000119
97,36.741,0,1,1,0,9.92e-05,9.92e-05,9.92e-05
98,37.124,0,1,1,0,7.94e-05,7.94e-05,7.94e-05
99,37.4739,0,1,1,0,5.96e-05,5.96e-05,5.96e-05
100,37.8566,0,1,1,0,3.98e-05,3.98e-05,3.98e-05
