epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.78742,3.01987,0.15217,0.41304,2.8934,9.57e-05,9.57e-05,9.57e-05
2,4.90509,2.74691,0.19565,0.76087,2.5491,0.000193812,0.000193812,0.000193812
3,6.94201,2.4938,0.43478,0.78261,2.29012,0.000289943,0.000289943,0.000289943
4,9.05971,2.21172,0.5,0.84783,1.9777,0.000384093,0.000384093,0.000384093
5,11.1123,1.84913,0.6087,0.86957,1.69709,0.000417774,0.000417774,0.000417774
6,13.1784,1.61764,0.65217,0.91304,1.52037,0.000413467,0.000413467,0.000413467
7,15.231,1.32824,0.71739,0.95652,1.20174,0.000409161,0.000409161,0.000409161
8,17.2894,1.13921,0.76087,0.95652,0.81512,0.000404854,0.000404854,0.000404854
9,19.3438,0.93284,0.78261,0.93478,0.80951,0.000400548,0.000400548,0.000400548
10,21.4269,0.79054,0.80435,0.95652,0.6393,0.000396242,0.000396242,0.000396242
11,23.5069,0.61225,0.82609,0.95652,0.51916,0.000391935,0.000391935,0.000391935
12,25.6243,0.56666,0.80435,0.95652,0.63412,0.000387629,0.000387629,0.000387629
13,27.6977,0.44525,0.84783,0.97826,0.44774,0.000383322,0.000383322,0.000383322
14,29.8108,0.44842,0.82609,0.97826,0.51969,0.000379015,0.000379015,0.000379015
15,31.8935,0.37695,0.86957,0.97826,0.49965,0.000374709,0.000374709,0.000374709
16,33.9929,0.30254,0.82609,0.97826,0.5259,0.000370403,0.000370403,0.000370403
17,36.1099,0.30076,0.80435,0.97826,0.50294,0.000366096,0.000366096,0.000366096
18,38.1829,0.28556,0.82609,0.95652,0.60825,0.00036179,0.00036179,0.00036179
19,40.2786,0.24912,0.84783,0.97826,0.51617,0.000357483,0.000357483,0.000357483
20,42.3854,0.24241,0.80435,0.97826,0.53996,0.000353177,0.000353177,0.000353177
21,44.4917,0.23105,0.80435,0.97826,0.6806,0.00034887,0.00034887,0.00034887
22,46.611,0.19259,0.82609,0.97826,0.4597,0.000344563,0.000344563,0.000344563
23,48.6922,0.16982,0.82609,0.97826,0.49843,0.000340257,0.000340257,0.000340257
24,50.8162,0.12717,0.82609,0.97826,0.52584,0.000335951,0.000335951,0.000335951
25,52.9152,0.1372,0.86957,0.97826,0.46818,0.000331644,0.000331644,0.000331644
26,54.9967,0.15322,0.86957,0.97826,0.46851,0.000327337,0.000327337,0.000327337
27,57.0907,0.15946,0.86957,0.97826,0.38111,0.000323031,0.000323031,0.000323031
28,59.2256,0.12994,0.86957,0.97826,0.55562,0.000318725,0.000318725,0.000318725
29,61.3939,0.1143,0.86957,0.97826,0.54645,0.000314418,0.000314418,0.000314418
30,63.5155,0.11524,0.84783,0.97826,0.5982,0.000310111,0.000310111,0.000310111
31,65.6618,0.10982,0.82609,0.97826,0.3568,0.000305805,0.000305805,0.000305805
32,67.7864,0.10434,0.84783,0.97826,0.38323,0.000301498,0.000301498,0.000301498
33,69.8731,0.14372,0.8913,0.97826,0.4678,0.000297192,0.000297192,0.000297192
34,71.9612,0.12311,0.8913,0.97826,0.48561,0.000292885,0.000292885,0.000292885
35,74.0556,0.11331,0.86957,0.97826,0.32237,0.000288579,0.000288579,0.000288579
36,76.1944,0.0862,0.84783,0.97826,0.30617,0.000284272,0.000284272,0.000284272
37,78.3368,0.06635,0.84783,0.97826,0.30893,0.000279966,0.000279966,0.000279966
38,80.4679,0.09527,0.82609,0.97826,0.39213,0.00027566,0.00027566,0.00027566
39,82.5606,0.09129,0.82609,0.97826,0.45837,0.000271353,0.000271353,0.000271353
40,84.678,0.09573,0.82609,0.97826,0.45387,0.000267047,0.000267047,0.000267047
41,86.8273,0.08575,0.86957,0.97826,0.39986,0.00026274,0.00026274,0.00026274
42,88.9561,0.06642,0.84783,0.97826,0.51515,0.000258434,0.000258434,0.000258434
43,91.1215,0.10225,0.84783,0.97826,0.51551,0.000254127,0.000254127,0.000254127
44,93.2324,0.08005,0.86957,0.97826,0.43193,0.00024982,0.00024982,0.00024982
45,95.3702,0.07278,0.86957,0.97826,0.42429,0.000245514,0.000245514,0.000245514
46,97.5299,0.10533,0.84783,0.97826,0.35891,0.000241207,0.000241207,0.000241207
47,99.6658,0.06683,0.8913,0.97826,0.26281,0.000236901,0.000236901,0.000236901
48,101.822,0.08732,0.8913,0.97826,0.33287,0.000232595,0.000232595,0.000232595
49,103.968,0.07184,0.86957,0.97826,0.42628,0.000228288,0.000228288,0.000228288
50,106.141,0.06348,0.82609,0.97826,0.50629,0.000223982,0.000223982,0.000223982
51,108.248,0.05155,0.82609,0.97826,0.42846,0.000219675,0.000219675,0.000219675
52,110.341,0.06173,0.84783,0.97826,0.39914,0.000215368,0.000215368,0.000215368
53,112.432,0.08271,0.86957,0.97826,0.45776,0.000211062,0.000211062,0.000211062
54,114.548,0.05731,0.86957,0.97826,0.26158,0.000206755,0.000206755,0.000206755
55,116.629,0.05056,0.8913,0.97826,0.35129,0.000202449,0.000202449,0.000202449
56,118.702,0.04482,0.8913,0.97826,0.3796,0.000198142,0.000198142,0.000198142
57,120.759,0.05905,0.8913,0.97826,0.23717,0.000193836,0.000193836,0.000193836
58,122.856,0.07537,0.8913,0.97826,0.26487,0.00018953,0.00018953,0.00018953
59,124.935,0.04077,0.84783,0.97826,0.33187,0.000185223,0.000185223,0.000185223
60,127.021,0.04447,0.84783,0.97826,0.42987,0.000180917,0.000180917,0.000180917
61,129.074,0.04169,0.84783,0.97826,0.33689,0.00017661,0.00017661,0.00017661
62,131.137,0.056,0.86957,0.97826,0.48497,0.000172304,0.000172304,0.000172304
63,133.212,0.04686,0.86957,0.97826,0.31192,0.000167997,0.000167997,0.000167997
64,135.292,0.02784,0.86957,0.97826,0.35909,0.000163691,0.000163691,0.000163691
65,137.363,0.0367,0.84783,0.97826,0.40415,0.000159384,0.000159384,0.000159384
66,139.477,0.04081,0.84783,0.97826,0.31313,0.000155078,0.000155078,0.000155078
67,141.573,0.04214,0.86957,0.97826,0.45844,0.000150771,0.000150771,0.000150771
