epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.16916,3.57388,0.06557,0.27869,3.45147,8.62295e-05,8.62295e-05,8.62295e-05
2,11.3082,3.30199,0.14754,0.45902,3.18636,0.000172175,0.000172175,0.000172175
3,16.4036,2.96002,0.2377,0.63115,2.82341,0.000256384,0.000256384,0.000256384
4,21.4773,2.62727,0.28689,0.7377,2.39553,0.000255189,0.000255189,0.000255189
5,26.5396,2.2696,0.43443,0.78689,2.09178,0.000252585,0.000252585,0.000252585
6,31.6745,2.00369,0.5,0.84426,1.83111,0.000249981,0.000249981,0.000249981
7,36.7473,1.757,0.53279,0.85246,1.64873,0.000247378,0.000247378,0.000247378
8,41.858,1.54383,0.55738,0.84426,1.51491,0.000244774,0.000244774,0.000244774
9,46.9515,1.38516,0.59836,0.86066,1.38868,0.00024217,0.00024217,0.00024217
10,52.0755,1.21295,0.58197,0.86885,1.38669,0.000239567,0.000239567,0.000239567
11,57.1577,1.03333,0.55738,0.90164,1.27628,0.000236963,0.000236963,0.000236963
12,62.32,0.9361,0.59016,0.88525,1.19934,0.000234359,0.000234359,0.000234359
13,67.4539,0.83218,0.59016,0.91803,1.15377,0.000231756,0.000231756,0.000231756
14,72.6837,0.77505,0.61475,0.92623,1.09883,0.000229152,0.000229152,0.000229152
15,77.9611,0.70996,0.62295,0.90984,1.10734,0.000226548,0.000226548,0.000226548
16,83.1881,0.62388,0.65574,0.92623,1.02038,0.000223945,0.000223945,0.000223945
17,88.4803,0.55488,0.64754,0.91803,1.06728,0.000221341,0.000221341,0.000221341
18,93.7621,0.50161,0.68033,0.94262,0.99892,0.000218737,0.000218737,0.000218737
19,99.0704,0.47687,0.68033,0.92623,1.03056,0.000216133,0.000216133,0.000216133
20,104.333,0.43361,0.71311,0.94262,0.95033,0.00021353,0.00021353,0.00021353
21,109.648,0.397,0.71311,0.93443,0.98183,0.000210926,0.000210926,0.000210926
22,114.846,0.39323,0.72131,0.93443,0.99643,0.000208322,0.000208322,0.000208322
23,120.065,0.32033,0.72131,0.93443,0.90011,0.000205719,0.000205719,0.000205719
24,125.352,0.33575,0.7623,0.91803,0.96753,0.000203115,0.000203115,0.000203115
25,130.646,0.31002,0.7459,0.92623,0.91801,0.000200511,0.000200511,0.000200511
26,135.907,0.29681,0.72131,0.92623,0.90363,0.000197907,0.000197907,0.000197907
27,141.175,0.26179,0.72131,0.94262,0.91624,0.000195304,0.000195304,0.000195304
28,146.255,0.27231,0.7623,0.94262,0.87788,0.0001927,0.0001927,0.0001927
29,151.37,0.25008,0.7541,0.94262,0.91893,0.000190096,0.000190096,0.000190096
30,156.608,0.22194,0.7623,0.93443,0.96708,0.000187493,0.000187493,0.000187493
31,161.796,0.23949,0.7377,0.95082,0.9126,0.000184889,0.000184889,0.000184889
32,166.98,0.2357,0.78689,0.95082,0.9187,0.000182285,0.000182285,0.000182285
33,172.356,0.19858,0.7623,0.93443,0.86162,0.000179682,0.000179682,0.000179682
34,177.526,0.2155,0.7623,0.93443,0.91051,0.000177078,0.000177078,0.000177078
35,182.778,0.2018,0.7623,0.91803,0.98243,0.000174474,0.000174474,0.000174474
36,188.034,0.18299,0.77049,0.90984,1.02238,0.000171871,0.000171871,0.000171871
37,193.231,0.18415,0.77869,0.93443,0.89889,0.000169267,0.000169267,0.000169267
38,198.396,0.16025,0.7623,0.93443,0.91952,0.000166663,0.000166663,0.000166663
39,203.62,0.18118,0.80328,0.94262,0.82955,0.000164059,0.000164059,0.000164059
40,208.781,0.16278,0.77049,0.92623,0.93855,0.000161456,0.000161456,0.000161456
41,214.018,0.16296,0.77049,0.92623,0.97769,0.000158852,0.000158852,0.000158852
42,219.151,0.1615,0.80328,0.90984,0.95388,0.000156248,0.000156248,0.000156248
43,224.358,0.14724,0.77869,0.92623,0.85748,0.000153645,0.000153645,0.000153645
44,229.579,0.14665,0.7377,0.93443,0.95745,0.000151041,0.000151041,0.000151041
45,234.821,0.14404,0.77869,0.91803,0.98425,0.000148437,0.000148437,0.000148437
46,240.034,0.11994,0.77869,0.90984,0.92754,0.000145834,0.000145834,0.000145834
47,245.364,0.1541,0.78689,0.91803,0.97723,0.00014323,0.00014323,0.00014323
48,250.623,0.14669,0.78689,0.92623,0.89913,0.000140626,0.000140626,0.000140626
