epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.77626,2.82814,0.17021,0.46809,2.65404,0.00011,0.00011,0.00011
2,4.87551,2.55587,0.31915,0.70213,2.27438,0.000222773,0.000222773,0.000222773
3,6.92685,2.24434,0.51064,0.85106,1.89261,0.000333268,0.000333268,0.000333268
4,9.04635,1.86515,0.61702,0.91489,1.43586,0.000441487,0.000441487,0.000441487
5,11.0932,1.5528,0.74468,0.95745,1.12332,0.0004802,0.0004802,0.0004802
6,13.1263,1.18849,0.80851,0.97872,0.78155,0.00047525,0.00047525,0.00047525
7,15.1648,0.93332,0.87234,0.97872,0.61937,0.0004703,0.0004703,0.0004703
8,17.2016,0.74882,0.91489,0.97872,0.43427,0.00046535,0.00046535,0.00046535
9,19.2741,0.6303,0.89362,0.97872,0.37789,0.0004604,0.0004604,0.0004604
10,21.3155,0.49214,0.87234,0.97872,0.34655,0.00045545,0.00045545,0.00045545
11,23.3734,0.40642,0.89362,0.97872,0.29757,0.0004505,0.0004505,0.0004505
12,25.4096,0.33501,0.87234,0.97872,0.36323,0.00044555,0.00044555,0.00044555
13,27.4552,0.27569,0.87234,0.97872,0.30711,0.0004406,0.0004406,0.0004406
14,29.5188,0.24761,0.89362,0.97872,0.35574,0.00043565,0.00043565,0.00043565
15,31.5696,0.19465,0.89362,0.97872,0.30468,0.0004307,0.0004307,0.0004307
16,33.6253,0.19612,0.91489,0.97872,0.32361,0.00042575,0.00042575,0.00042575
17,35.7053,0.19858,0.87234,0.97872,0.29619,0.0004208,0.0004208,0.0004208
18,37.7666,0.16833,0.89362,0.95745,0.26728,0.00041585,0.00041585,0.00041585
19,39.8292,0.16119,0.87234,0.97872,0.24898,0.0004109,0.0004109,0.0004109
20,41.9229,0.16576,0.91489,1,0.33313,0.00040595,0.00040595,0.00040595
21,43.9831,0.13648,0.93617,1,0.2176,0.000401,0.000401,0.000401
22,46.0564,0.10557,0.93617,0.95745,0.24723,0.00039605,0.00039605,0.00039605
23,48.147,0.08841,0.93617,0.97872,0.21008,0.0003911,0.0003911,0.0003911
24,50.2353,0.10948,0.93617,0.97872,0.25992,0.00038615,0.00038615,0.00038615
25,52.3245,0.11693,0.93617,0.97872,0.35096,0.0003812,0.0003812,0.0003812
26,54.4001,0.11611,0.89362,1,0.25173,0.00037625,0.00037625,0.00037625
27,56.4808,0.09361,0.91489,0.97872,0.24371,0.0003713,0.0003713,0.0003713
28,58.5892,0.0798,0.91489,1,0.26778,0.00036635,0.00036635,0.00036635
29,60.674,0.08035,0.91489,0.97872,0.23658,0.0003614,0.0003614,0.0003614
30,62.7718,0.08531,0.93617,0.97872,0.31149,0.00035645,0.00035645,0.00035645
31,64.8329,0.07913,0.91489,0.95745,0.31035,0.0003515,0.0003515,0.0003515
32,66.9382,0.0643,0.91489,0.95745,0.24566,0.00034655,0.00034655,0.00034655
33,69.0389,0.08993,0.93617,1,0.29664,0.0003416,0.0003416,0.0003416
34,71.1444,0.09027,0.91489,0.97872,0.21105,0.00033665,0.00033665,0.00033665
35,73.2673,0.07656,0.89362,1,0.34836,0.0003317,0.0003317,0.0003317
36,75.3857,0.0605,0.89362,1,0.42301,0.00032675,0.00032675,0.00032675
37,77.4911,0.08825,0.91489,0.97872,0.34021,0.0003218,0.0003218,0.0003218
38,79.6079,0.07882,0.93617,0.97872,0.30515,0.00031685,0.00031685,0.00031685
39,81.7281,0.07038,0.91489,0.97872,0.20118,0.0003119,0.0003119,0.0003119
40,83.8298,0.06449,0.91489,0.97872,0.24464,0.00030695,0.00030695,0.00030695
41,85.9306,0.05195,0.89362,0.97872,0.27765,0.000302,0.000302,0.000302
42,88.006,0.07933,0.91489,0.97872,0.32221,0.00029705,0.00029705,0.00029705
43,90.1267,0.05706,0.91489,0.97872,0.35874,0.0002921,0.0002921,0.0002921
44,92.2325,0.05052,0.93617,0.97872,0.2579,0.00028715,0.00028715,0.00028715
45,94.3461,0.08285,0.93617,0.97872,0.35303,0.0002822,0.0002822,0.0002822
46,96.4575,0.04774,0.91489,0.97872,0.20417,0.00027725,0.00027725,0.00027725
47,98.5547,0.04969,0.93617,1,0.28281,0.0002723,0.0002723,0.0002723
48,100.633,0.03501,0.91489,1,0.17724,0.00026735,0.00026735,0.00026735
49,102.796,0.0429,0.89362,1,0.2553,0.0002624,0.0002624,0.0002624
50,104.922,0.0583,0.91489,1,0.17855,0.00025745,0.00025745,0.00025745
51,107.045,0.02951,0.93617,0.97872,0.16979,0.0002525,0.0002525,0.0002525
52,109.165,0.07088,0.91489,0.97872,0.23389,0.00024755,0.00024755,0.00024755
53,111.327,0.05685,0.91489,0.97872,0.22796,0.0002426,0.0002426,0.0002426
54,113.395,0.06251,0.93617,0.97872,0.18949,0.00023765,0.00023765,0.00023765
55,115.451,0.0306,0.93617,0.97872,0.27214,0.0002327,0.0002327,0.0002327
56,117.51,0.03884,0.93617,0.97872,0.16614,0.00022775,0.00022775,0.00022775
57,119.629,0.04618,0.93617,0.97872,0.28669,0.0002228,0.0002228,0.0002228
58,121.698,0.04631,0.95745,0.97872,0.21548,0.00021785,0.00021785,0.00021785
59,123.742,0.03209,0.95745,0.97872,0.1383,0.0002129,0.0002129,0.0002129
60,125.776,0.04001,0.95745,0.97872,0.21206,0.00020795,0.00020795,0.00020795
61,127.803,0.03744,0.93617,0.97872,0.14242,0.000203,0.000203,0.000203
62,129.826,0.04073,0.93617,0.97872,0.22737,0.00019805,0.00019805,0.00019805
63,131.871,0.05012,0.93617,0.97872,0.23659,0.0001931,0.0001931,0.0001931
64,133.907,0.04313,0.91489,0.97872,0.20556,0.00018815,0.00018815,0.00018815
65,135.948,0.05935,0.91489,0.97872,0.35009,0.0001832,0.0001832,0.0001832
66,137.988,0.02498,0.93617,0.97872,0.27034,0.00017825,0.00017825,0.00017825
67,140.045,0.02427,0.93617,0.97872,0.37255,0.0001733,0.0001733,0.0001733
