epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,468.753,2.42104,0.41404,0.78128,1.85187,0.00332656,0.00332656,0.00332656
2,780.339,1.86213,0.46592,0.84028,1.66245,0.00659396,0.00659396,0.00659396
3,1079.54,1.7459,0.51272,0.85249,1.53947,0.00979536,0.00979536,0.00979536
4,1378.34,1.82858,0.48932,0.85453,1.59068,0.009703,0.009703,0.009703
