epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
71,7118.84,0.07566,0.92749,0.98489,0.22863,0.000170692,0.000170692,0.000170692
72,7221.58,0.08327,0.92145,0.98792,0.27339,0.000165188,0.000165188,0.000165188
73,7322.79,0.07556,0.92447,0.99094,0.2391,0.000159683,0.000159683,0.000159683
74,7424.97,0.08741,0.92447,0.98489,0.27357,0.000154179,0.000154179,0.000154179
75,7530.58,0.07796,0.92447,0.98792,0.21436,0.000148674,0.000148674,0.000148674
76,7633.25,0.07667,0.92145,0.98792,0.27781,0.00014317,0.00014317,0.00014317
77,7734.99,0.07332,0.9426,0.98792,0.25013,0.000137666,0.000137666,0.000137666
78,7836.63,0.07322,0.93958,0.98792,0.29595,0.000132161,0.000132161,0.000132161
79,7940.16,0.06882,0.92447,0.98792,0.24527,0.000126657,0.000126657,0.000126657
80,8042.57,0.06454,0.93958,0.98792,0.24198,0.000121152,0.000121152,0.000121152
81,8147.02,0.07266,0.92749,0.98792,0.2437,0.000115648,0.000115648,0.000115648
82,8249.41,0.06718,0.93353,0.98792,0.26668,0.000110144,0.000110144,0.000110144
83,8352.16,0.05313,0.93656,0.99094,0.23948,0.000104639,0.000104639,0.000104639
84,8452.98,0.07595,0.92749,0.98792,0.25242,9.91348e-05,9.91348e-05,9.91348e-05
85,8553.95,0.07616,0.92749,0.98792,0.31175,9.36304e-05,9.36304e-05,9.36304e-05
86,8655.11,0.06667,0.92447,0.98792,0.32144,8.8126e-05,8.8126e-05,8.8126e-05
87,8756.49,0.0705,0.93051,0.99094,0.30866,8.26216e-05,8.26216e-05,8.26216e-05
88,8857.22,0.0537,0.93353,0.99094,0.33234,7.71172e-05,7.71172e-05,7.71172e-05
89,8958.66,0.0607,0.93656,0.98489,0.25819,7.16128e-05,7.16128e-05,7.16128e-05
90,9059.76,0.0606,0.93353,0.98792,0.25639,6.61084e-05,6.61084e-05,6.61084e-05
91,9160.44,0.0616,0.93051,0.98489,0.2672,6.0604e-05,6.0604e-05,6.0604e-05
92,9261.42,0.06342,0.93051,0.98489,0.27779,5.50996e-05,5.50996e-05,5.50996e-05
93,9362.37,0.0708,0.93051,0.98489,0.24712,4.95952e-05,4.95952e-05,4.95952e-05
94,9463.94,0.05599,0.93958,0.98792,0.24955,4.40908e-05,4.40908e-05,4.40908e-05
95,9564.04,0.04699,0.93656,0.98489,0.23219,3.85864e-05,3.85864e-05,3.85864e-05
96,9663.97,0.05954,0.93958,0.98792,0.22566,3.3082e-05,3.3082e-05,3.3082e-05
97,9764.01,0.0591,0.93958,0.98792,0.22512,2.75776e-05,2.75776e-05,2.75776e-05
98,9864.47,0.06581,0.93958,0.98792,0.21968,2.20732e-05,2.20732e-05,2.20732e-05
99,9965.13,0.05796,0.9426,0.98792,0.25906,1.65688e-05,1.65688e-05,1.65688e-05
100,10065.5,0.05585,0.94562,0.98792,0.21218,1.10644e-05,1.10644e-05,1.10644e-05
